Exe0-2CCU,Exe1-2CCU,Exe4-2CCU,Exe3-2CCU,Exe2-2CCU,q1,q3,mean,median,mode,min,max,sstdev
-492.000000,-1002.000000,-219.000000,-133.000000,-195.000000,-492.00,-195.00,-408.20,-219.00,-1002.00,-1002.00,-133.00,359.38
-492.000000,-1002.000000,-218.000000,-132.000000,-195.000000,-492.00,-195.00,-407.80,-218.00,-1002.00,-1002.00,-132.00,359.70
-492.000000,-1002.000000,-218.000000,-132.000000,-195.000000,-492.00,-195.00,-407.80,-218.00,-1002.00,-1002.00,-132.00,359.70
-492.000000,-1002.000000,-172.000000,-130.000000,-195.000000,-492.00,-172.00,-398.20,-195.00,-1002.00,-1002.00,-130.00,366.66
-492.000000,-793.000000,-172.000000,-130.000000,-186.000000,-492.00,-172.00,-354.60,-186.00,-793.00,-793.00,-130.00,284.29
-492.000000,-793.000000,-171.000000,-130.000000,-132.000000,-492.00,-132.00,-343.60,-171.00,-793.00,-793.00,-130.00,293.33
-178.000000,-1002.000000,-171.000000,-130.000000,-128.000000,-178.00,-130.00,-321.80,-171.00,-1002.00,-1002.00,-128.00,380.93
-492.000000,-1002.000000,-171.000000,-130.000000,-126.000000,-492.00,-130.00,-384.20,-171.00,-1002.00,-1002.00,-126.00,377.50
-492.000000,-1002.000000,-171.000000,-130.000000,-126.000000,-492.00,-130.00,-384.20,-171.00,-1002.00,-1002.00,-126.00,377.50
-492.000000,-1002.000000,-171.000000,-126.000000,-126.000000,-492.00,-126.00,-383.40,-171.00,-126.00,-1002.00,-126.00,378.18
-492.00,-1002.00,-1002.00,-1002.00,-797.00,-1002.00,-797.00,-859.00,-1002.00,-1002.00,-1002.00,-492.00,223.54
-492.00,-750.00,-1002.00,-133.00,-259.50,-750.00,-259.50,-527.30,-492.00,-1002.00,-1002.00,-133.00,354.74
-561.76,-853.71,-854.62,-445.00,-551.41,-853.71,-551.41,-653.30,-561.76,-854.62,-854.62,-445.00,188.97
-492.00,-910.00,-1002.00,-184.00,-565.00,-910.00,-492.00,-630.60,-565.00,-1002.00,-1002.00,-184.00,331.27
-492.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-900.00,-1002.00,-1002.00,-1002.00,-492.00,228.08
-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,0.00
-165.00,-174.00,-125.00,-126.00,-126.00,-165.00,-126.00,-143.20,-126.00,-126.00,-174.00,-125.00,24.22
256.26,187.93,306.28,397.23,301.75,256.26,306.28,289.89,301.75,187.93,187.93,397.23,76.58
